is_spam,body
0,截至当前，您账户内的套餐使用情况如下：****共享余量****流量***北京国内0元****流量包***套餐内流量***********共***********已用*****************畅爽冰激凌***元（首月全量全价）***套内国内流量***********共***********已用************结转套餐流量***畅爽冰激凌***元（首月全量全价）****共***********已用*************语音***全家福***********专属****分钟全国语音***语音*****分钟****共****分钟已用0分钟********畅爽冰激凌***元（首月全量全价）***语音*****分钟****共****分钟已用19分钟*******短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用0条*******本号码非共享余量****短信***短信网龄升级计划（按开户时间）***国内短信****条****共***条已用0条******查询更多套餐余量使用情况，请访问中国******地址【***********************】进行查询。***回复“****”，查看流量半年包余量。***回复“****”，查看手机上网流量。***【让服务更有温度！使用中国*****，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击*************************，马上拥有】
0,【***】您正在申请手机注册，验证码为：****，1分钟内有效！
0,【***】您已通过自动续费成功续期30天乐刻健身会员服务。有效期延长至*******************，你可在乐刻****我的中管理自动续费。
0,您尾号****卡2月13日*****手机银行收入(转账********元，对方户名：**，对方账户尾号：****。本期账单人民币账户欠款已结清。回复***了解信用卡****【***】
1,【***】百威中国献礼！爆款1件75折！哈啤****元秒！会员下单抽全年畅饮！速戳***************
1,【***】立顿新品上市！夏季冷泡***系列来咯！冷水秒变鲜果茶，让你拥有夏日鲜爽体验，夏日必备，戳***************
0,您好，**书店的，您在本店购买的《中华百年百篇经典散文》这本书由于绝版的原因，这边库房帮您调到一本85成新的书籍，书籍封面有轻微磨损自然旧的现象，内页可能会有少量笔记划线，但是不缺页没有破损，不影响你阅读使用，可能会有售价高于定价的情况，不用您额外加钱。您看发货吗？***
0,【***】尊敬的客户，您的****年7月话费账单已送达，点击查看账单详情***************************************打开***可查看**发票************************R【中国******邮箱】
0,【***】您可为尾号****的信用卡本期账单（7月12日-8月11日）办理账单分期，9月5日前转发此短信至*****即可申请。若您已还款或当月已办理账单分期，请忽略此条短信。该短信。编辑短信***回复至*****下载工银信用卡官方***“工银e生活”可实时办理账单分期。工银信用卡【***】
0,【***】验证码：*******。您正在使用登录功能，验证码提供他人可能导致百度帐号被盗，请勿转发或泄漏。
0,欢迎您来到（返回）美丽江城武汉！根据《中华人民共和国传染病防治法》和武汉市新冠肺炎疫情防控工作要求，如果您近14天内有中高风险地区旅行居住史，请及时主动申报14天内外地来（返）汉个人信息。申报通道：“武汉战疫”微信小程序“外地来（返）汉人员信息申报”入口，或者向居住小区、入住酒店所在社区（村）申报。进入居民小区和聚集性场所时，请务必配合体温监测并主动出示健康码和通信行程卡。出现发热、咳嗽等症状，请务必佩戴医用外科口罩，及时到就近的发热门诊就诊，尽量避免乘坐公共交通工具。请保持良好的个人卫生习惯，科学佩戴口罩、勤洗手、常通风、保持1米以上的安全社交距离。祝您身体健康、生活愉快！【武汉市新冠肺炎疫情防控指挥部】
0,【***】您的亲情账户*************正在用车，如有疑问，可以在****客服中心-在线客服处获得帮助。
1,【*************】送你***折全场饮品券，来杯咖啡/果汁/小鹿茶！去****小程序查收今日份小幸运****
0,温馨提示：您上月结转剩余国内共享流量********，本月月底前有效。点击进入**************************查询详情。
0,【***】尊敬的用户您好，如您需要报销，行驶中产生的高速费、停车费请向收费站、停车场索要发票。
1,【***】偷偷塞了1张饮品立减8元券给您，14天有效。想您啦，快来小程序-我的券包查收吧*******************拒D
1,【***】今晚8点，****年万种杂志任您选，双11跨店满***减50全年最低价快来抢购吧！**************
0,【***】您于*******************出行的订单已结算成功，金额为*****元。如有疑问，请登录***查看，感谢您的支持。
0,【***】您的验证码：******，请勿泄露给其他人
1,【***】尊敬的用户，诚邀您体验华为钱包数字生活服务，出行、支付快人一步，请前往华为钱包查看。〔**********〕
0,[海淀区城管委]您的车辆京******于****年11月06日在蓝靛厂东路停放，应缴停车费***元，请您于****年12月07日零点前完成缴费，逾期未缴将处罚款。您可通过“北京交通***”等线上方式缴费，也可到本市工商银行、招商银行和农业银行营业网点现金缴费。如已缴费请忽略。
1,【***】尊敬的美团用户稍后耽误您1分钟的时间，您收到短信打开短信链接为客服小美的服务做个爱的评价可以嘛？（不是给骑手和商家的评价哈）或者在您刚才进线客服右上角的位置也能评价，您帮个忙哈！小美就差您一个评价了！愿您总有不期而遇的温暖，也祝您和家人天天开心，事事顺意****
0,北京反诈中心、北京市通信管理局提示您：近期有不法分子冒充网络平台客服，以“会员到期”“百万保障”等到期扣费为由，诱导群众访问网址、添加聊天软件好友、下载安装“加入会议、加入房间”功能的***实施诈骗。如遇此类情况切勿轻信，凡是以扣费为由，要求按照其要求操作的，都是诈骗。
